Date,Adj Close
1/2/15,89.532043
1/5/15,88.238533
1/6/15,88.004967
1/7/15,88.930206
1/8/15,89.756622
1/9/15,89.2985
1/12/15,88.912239
1/13/15,87.924141
1/14/15,87.367203
1/15/15,86.486862
1/16/15,87.510895
1/20/15,87.25042
1/21/15,86.909073
1/22/15,88.777496
1/23/15,89.469162
1/26/15,91.409462
1/27/15,90.178818
1/28/15,88.822403
1/29/15,88.409203
1/30/15,87.088707
2/2/15,87.897171
2/3/15,89.01107
2/4/15,87.897171
2/5/15,89.460197
2/6/15,85.992821
2/9/15,86.864151
2/10/15,86.567696
2/11/15,86.199417
2/12/15,86.208412
2/13/15,86.594658
2/17/15,86.432968
2/18/15,86.415001
2/19/15,85.570618
2/20/15,86.711426
2/23/15,87.430054
2/24/15,85.022675
2/25/15,87.897171
2/26/15,88.822403
2/27/15,89.055954
3/2/15,89.28952
3/3/15,88.28344
3/4/15,88.534973
3/5/15,89.14579
3/6/15,86.783295
3/9/15,86.75634
3/10/15,84.950806
3/11/15,85.004684
3/12/15,86.477867
3/13/15,84.654358
3/16/15,84.986717
3/17/15,84.546577
3/18/15,85.795197
3/19/15,84.96875
3/20/15,87.753456
3/23/15,87.708519
3/24/15,87.277359
3/25/15,85.759262
3/26/15,85.516716
3/27/15,86.271271
3/30/15,86.379089
3/31/15,84.57354
4/1/15,86.648575
4/2/15,86.936012
4/6/15,88.067848
4/7/15,87.016869
4/8/15,87.089043
4/9/15,86.015411
4/10/15,85.77182
4/13/15,85.510185
4/14/15,85.257584
4/15/15,85.862045
4/16/15,87.296547
4/17/15,86.701073
4/20/15,86.466507
4/21/15,85.690628
4/22/15,86.538689
4/23/15,86.646957
4/24/15,85.99736
4/27/15,85.880089
4/28/15,86.394333
4/29/15,84.364395
4/30/15,85.28463
5/1/15,84.337318
5/4/15,85.383873
5/5/15,83.904282
5/6/15,83.777977
5/7/15,84.472656
5/8/15,85.663544
5/11/15,84.490715
5/12/15,84.44558
5/13/15,83.850143
5/14/15,85.537262
5/15/15,86.168777
5/18/15,85.889099
5/19/15,86.114655
5/20/15,85.095177
5/21/15,84.716263
5/22/15,85.122231
5/26/15,85.356804
5/27/15,85.853027
5/28/15,85.347786
5/29/15,83.714821
6/1/15,85.013969
6/2/15,84.941795
6/3/15,83.61557
6/4/15,85.410957
6/5/15,83.471222
6/8/15,83.750916
6/9/15,83.065231
6/10/15,83.633598
6/11/15,84.283195
6/12/15,84.084702
6/15/15,83.631485
6/16/15,84.537964
6/17/15,85.317528
6/18/15,87.184853
6/19/15,86.994507
6/22/15,86.831345
6/23/15,87.248306
6/24/15,86.187752
6/25/15,85.879539
6/26/15,85.4263
6/29/15,84.247887
6/30/15,84.565147
7/1/15,85.217812
7/2/15,86.033638
7/6/15,86.097084
7/7/15,86.686302
7/8/15,85.643852
7/9/15,85.562263
7/10/15,86.495934
7/13/15,86.749763
7/14/15,86.550331
7/15/15,86.976379
7/16/15,88.671471
7/17/15,87.882843
7/20/15,87.982544
7/21/15,87.882843
7/22/15,87.511185
7/23/15,88.834656
7/24/15,87.737808
7/27/15,87.45681
7/28/15,87.6381
7/29/15,87.311768
7/30/15,86.069885
7/31/15,86.214928
8/3/15,86.441566
8/4/15,87.130486
8/5/15,87.601852
8/6/15,89.160995
8/7/15,90.330338
8/10/15,91.091774
8/11/15,91.554085
8/12/15,90.620407
8/13/15,90.874229
8/14/15,91.626587
8/17/15,91.961975
8/18/15,91.091774
8/19/15,91.010185
8/20/15,89.605156
8/21/15,87.656219
8/24/15,83.341408
8/25/15,81.13868
8/26/15,82.969749
8/27/15,85.090912
8/28/15,84.710175
8/31/15,83.568031
9/1/15,81.610039
9/2/15,82.643433
9/3/15,82.507454
9/4/15,80.694489
9/8/15,81.628181
9/9/15,80.404434
9/10/15,80.059967
9/11/15,80.912048
9/14/15,80.522255
9/15/15,81.174934
9/16/15,82.126732
9/17/15,82.960686
9/18/15,82.027008
9/21/15,82.355019
