Date,Adj Close
8/3/15,67.832703
8/4/15,67.932114
8/5/15,68.139214
8/6/15,67.96524
8/7/15,68.213776
8/10/15,69.216194
8/11/15,69.738113
8/12/15,70.375984
8/13/15,70.293167
8/14/15,71.303856
8/17/15,71.527542
8/18/15,70.690804
8/19/15,70.773674
8/20/15,69.912086
8/21/15,68.48716
8/24/15,66.217224
8/25/15,65.885857
8/26/15,67.633881
8/27/15,69.605545
8/28/15,69.381882
8/31/15,69.083649
9/1/15,67.484756
9/2/15,68.155777
9/3/15,68.197182
9/4/15,67.136803
9/8/15,68.238632
9/9/15,66.937981
9/10/15,65.687027
9/11/15,65.140266
9/14/15,65.206551
9/15/15,64.924881
9/16/15,65.594627
9/17/15,65.293228
9/18/15,64.807663
9/21/15,65.008591
9/22/15,64.112801
9/23/15,64.322083
9/24/15,64.28022
9/25/15,65.92952
9/28/15,64.94162
9/29/15,64.908119
9/30/15,66.029976
10/1/15,66.632721
10/2/15,66.925774
10/5/15,68.164848
10/6/15,67.603897
10/7/15,68.022507
10/8/15,68.349014
10/9/15,67.972275
10/12/15,68.231812
10/13/15,67.930405
10/14/15,67.377853
10/15/15,68.0811
10/16/15,68.365753
10/19/15,69.119232
10/20/15,69.629944
10/21/15,69.596436
10/22/15,72.660606
10/23/15,71.429924
10/26/15,72.308983
10/27/15,71.815025
10/28/15,71.990837
10/29/15,71.722939
10/30/15,71.547112
11/2/15,73.464294
11/3/15,73.372215
11/4/15,73.121048
11/5/15,72.451286
11/6/15,70.927574
11/9/15,70.274559
11/10/15,70.601067
11/11/15,70.852234
11/12/15,70.450386
11/13/15,70.040161
11/16/15,70.810371
11/17/15,71.03643
11/18/15,71.890373
11/19/15,72.124802
11/20/15,72.878281
11/23/15,73.17128
11/24/15,72.610359
11/25/15,72.292229
11/27/15,72.057823
11/30/15,71.923866
12/1/15,73.070816
12/2/15,71.85688
12/3/15,70.961067
12/4/15,71.254112
12/7/15,72.367569
12/8/15,71.974098
12/9/15,71.496895
12/10/15,71.513626
12/11/15,71.011314
12/14/15,71.329437
12/15/15,71.831779
12/16/15,72.724228
12/17/15,72.461975
12/18/15,71.751411
12/21/15,72.690392
12/22/15,73.629364
12/23/15,73.849304
12/24/15,73.544769
12/28/15,73.6632
12/29/15,74.441452
12/30/15,73.612434
12/31/15,73.130264
1/4/16,72.233582
1/5/16,73.713943
1/6/16,73.09642
1/7/16,71.277679
1/8/16,70.279495
1/11/16,70.795502
1/12/16,71.108498
1/13/16,70.025711
1/14/16,71.023903
1/15/16,66.929626
1/19/16,67.251083
1/20/16,66.168297
1/21/16,66.938095
1/22/16,69.044441
1/25/16,68.680695
1/26/16,70.727829
1/27/16,70.372551
1/28/16,71.742943
1/29/16,72.918785
2/1/16,73.44326
2/2/16,72.927238
2/3/16,73.400963
2/4/16,72.935699
2/5/16,71.108498
2/8/16,69.112114
2/9/16,69.535088
2/10/16,69.222099
2/11/16,68.95137
2/12/16,70.321793
2/16/16,71.057755
2/17/16,71.632988
2/18/16,72.766502
2/19/16,72.292786
2/22/16,73.392494
2/23/16,73.045662
2/24/16,73.00338
2/25/16,73.37558
2/26/16,72.57196
2/29/16,73.172569
3/1/16,74.221512
3/2/16,74.788269
3/3/16,74.348389
3/4/16,73.806999
3/7/16,72.977989
3/8/16,72.309723
3/9/16,72.089767
3/10/16,71.903671
3/11/16,72.563492
3/14/16,71.903671
3/15/16,72.15744
3/16/16,72.666069
3/17/16,73.495201
3/18/16,73.871307
3/21/16,73.443909
3/22/16,73.512306
3/23/16,73.221672
3/24/16,73.153297
3/28/16,73.247322
3/29/16,73.896957
3/30/16,74.307251
3/31/16,73.939705
4/1/16,74.461121
4/4/16,74.384178
4/5/16,73.640503
4/6/16,74.358543
4/7/16,74.170486
4/8/16,75.264603
4/11/16,74.803032
4/12/16,74.948349
4/13/16,75.136421
4/14/16,74.503853
4/15/16,74.606438
4/18/16,74.862862
4/19/16,75.298805
4/20/16,74.879967
4/21/16,73.418274
4/22/16,75.008194
4/25/16,74.520966
4/26/16,74.845772
4/27/16,74.999641
4/28/16,74.486755
4/29/16,74.264519
5/2/16,74.820129
5/3/16,73.760193
5/4/16,75.144951
5/5/16,75.170616
5/6/16,75.512489
5/9/16,76.478432
5/10/16,77.427246
5/11/16,77.03405
5/12/16,77.324684
5/13/16,76.803268
5/16/16,77.230644
5/17/16,77.03405
5/18/16,77.350311
5/19/16,76.529716
5/20/16,76.863091
5/23/16,77.239212
5/24/16,78.03418
5/25/16,77.85466
5/26/16,77.623856
5/27/16,77.615311
5/31/16,77.623856
6/1/16,77.615311
6/2/16,78.470108
6/3/16,79.290703
6/6/16,79.530052
6/7/16,80.367737
6/8/16,80.342094
6/9/16,80.709663
6/10/16,80.461761
6/13/16,80.778046
6/14/16,80.060028
6/15/16,81.082603
6/16/16,81.67804
6/17/16,81.470955
6/20/16,81.470955
6/21/16,82.299385
6/22/16,82.187195
6/23/16,82.912064
6/24/16,83.222733
6/27/16,83.86132
6/28/16,85.431862
6/29/16,86.579597
6/30/16,87.528839
7/1/16,87.31311
7/5/16,88.503944
7/6/16,87.951683
7/7/16,87.597893
7/8/16,88.193291
7/11/16,86.760818
7/12/16,86.424286
7/13/16,86.122231
7/14/16,85.837456
7/15/16,86.38974
7/18/16,85.768448
7/19/16,86.001411
7/20/16,84.991753
7/21/16,84.801933
7/22/16,85.319702
7/25/16,83.982124
7/26/16,83.481613
7/27/16,82.90345
7/28/16,83.334908
7/29/16,83.731857
8/1/16,84.344566
8/2/16,83.585152
8/3/16,82.937958
8/4/16,83.593796
8/5/16,83.032875
8/8/16,82.756737
8/9/16,82.687691
8/10/16,82.989731
8/11/16,83.076012
8/12/16,83.29174
8/15/16,83.024246
8/16/16,81.807495
8/17/16,81.617638
8/18/16,81.376007
8/19/16,80.573479
8/22/16,80.866867
8/23/16,80.866867
8/24/16,81.781593
8/25/16,81.539963
8/26/16,80.478554
8/29/16,80.884125
8/30/16,81.281097
8/31/16,81.781593
9/1/16,81.764336
9/2/16,82.894806
9/6/16,84.59481
9/7/16,85.302452
9/8/16,84.275528
9/9/16,80.521713
9/12/16,81.056717
9/13/16,79.27906
9/14/16,79.631943
9/15/16,79.692947
9/16/16,78.743187
9/19/16,79.989197
9/20/16,79.78878
9/21/16,81.418205
9/22/16,82.629356
9/23/16,82.934334
9/26/16,83.308998
9/27/16,82.760056
9/28/16,82.228561
9/29/16,81.914871
9/30/16,82.089134
10/3/16,81.40078
10/4/16,79.170128
10/5/16,77.601723
10/6/16,77.410027
10/7/16,76.939507
10/10/16,77.288017
10/11/16,77.549446
10/12/16,79.684242
10/13/16,80.006622
10/14/16,80.189598
10/17/16,80.154762
10/18/16,80.006622
10/19/16,79.910774
10/20/16,79.762657
10/21/16,82.707787
10/24/16,82.89949
10/25/16,81.853867
10/26/16,80.625275
10/27/16,79.100426
10/28/16,79.483841
10/31/16,79.283409
11/1/16,78.368507
11/2/16,76.590981
11/3/16,76.390556
11/4/16,76.51255
11/7/16,77.58429
11/8/16,78.246506
11/9/16,74.700157
11/10/16,72.234245
11/11/16,71.667877
11/14/16,71.44133
11/15/16,72.138412
11/16/16,74.142502
11/17/16,74.159912
11/18/16,74.064072
11/21/16,73.671951
11/22/16,74.430023
11/23/16,73.332161
11/25/16,73.863655
11/28/16,73.497688
11/29/16,74.264481
11/30/16,72.722206
12/1/16,71.04052
12/2/16,71.34549
12/5/16,72.547951
12/6/16,72.704773
12/7/16,73.83754
12/8/16,74.064072
12/9/16,74.560738
12/12/16,75.676064
12/13/16,76.64325
12/14/16,75.938576
12/15/16,75.656677
12/16/16,75.489319
12/19/16,76.863464
12/20/16,77.136528
12/21/16,76.74894
12/22/16,76.74894
12/23/16,76.845818
12/27/16,77.10128
12/28/16,76.431831
12/29/16,76.643257
12/30/16,76.431831
1/3/17,76.458267
1/4/17,76.916298
1/5/17,76.845818
1/6/17,75.313164
1/9/17,75.515755
1/10/17,74.308975
1/11/17,75.048889
1/12/17,75.031296
1/13/17,75.47171
1/17/17,76.951538
1/18/17,76.8106
1/19/17,75.577415
1/20/17,76.475876
1/23/17,76.687294
1/24/17,77.215805
1/25/17,76.792992
1/26/17,77.524094
1/27/17,76.502312
1/30/17,76.423027
1/31/17,77.365555
2/1/17,76.326126
2/2/17,77.312691
2/3/17,78.167122
2/6/17,76.669678
2/7/17,77.004387
2/8/17,77.215805
2/9/17,77.321495
2/10/17,77.127708
2/13/17,79.470795
2/14/17,79.4972
2/15/17,79.312225
2/16/17,79.717422
2/17/17,78.598747
2/21/17,79.277
2/22/17,79.787903
2/23/17,80.386887
2/24/17,81.558426
2/27/17,81.540802
2/28/17,82.386414
3/1/17,81.928383
3/2/17,81.646507
3/3/17,80.818497
3/6/17,81.003479
3/7/17,80.598282
3/8/17,79.814331
3/9/17,79.726242
3/10/17,79.523651
3/13/17,79.805519
3/14/17,78.968697
3/15/17,80.054848
3/16/17,79.787781
3/17/17,79.948029
3/20/17,80.918427
3/21/17,80.749275
3/22/17,81.657372
3/23/17,82.796944
3/24/17,83.402351
3/27/17,83.651611
3/28/17,84.203598
3/29/17,84.167999
3/30/17,84.239204
3/31/17,84.087868
4/3/17,83.891998
4/4/17,83.535889
4/5/17,83.411247
4/6/17,84.025551
4/7/17,84.132378
4/10/17,84.559723
4/11/17,85.307549
4/12/17,85.868446
4/13/17,85.467819
4/17/17,85.734909
4/18/17,86.171135
4/19/17,85.930771
4/20/17,85.503426
4/21/17,85.049377
4/24/17,84.319344
4/25/17,83.927605
4/26/17,84.132378
4/27/17,84.595329
4/28/17,84.221428
5/1/17,84.301521
5/2/17,83.99884
5/3/17,83.749557
5/4/17,84.38166
5/5/17,85.396591
5/8/17,84.89801
5/9/17,84.533012
5/10/17,84.319344
5/11/17,84.06115
5/12/17,83.740662
5/15/17,85.227448
5/16/17,85.405502
5/17/17,87.35524
5/18/17,87.82708
5/19/17,88.530418
5/22/17,88.94886
5/23/17,89.723396
5/24/17,90.070618
5/25/17,91.50399
5/26/17,91.530678
5/30/17,92.162788
5/31/17,90.497948
6/1/17,92.100456
6/2/17,93.115395
6/5/17,92.109375
6/6/17,91.842293
6/7/17,91.886795
6/8/17,90.079514
6/9/17,90.862961
6/12/17,90.996513
6/13/17,90.925293
6/14/17,91.581306
6/15/17,91.033134
6/16/17,90.925285
6/19/17,90.844398
6/20/17,90.42205
6/21/17,89.415558
6/22/17,89.631226
6/23/17,89.721107
6/26/17,89.640213
6/27/17,91.581306
6/28/17,90.925285
6/29/17,89.891846
6/30/17,90.026642
7/3/17,89.24482
7/5/17,88.975212
7/6/17,88.400078
7/7/17,89.388603
7/10/17,89.119003
7/11/17,88.328186
7/12/17,89.909813
7/13/17,90.143471
7/14/17,90.853386
7/17/17,86.998184
7/18/17,86.845444
7/19/17,88.66069
7/20/17,87.411575
7/21/17,89.119003
7/24/17,89.092041
7/25/17,89.415558
7/26/17,89.469467
7/27/17,90.035645
7/28/17,90.386101
7/31/17,90.386101
8/1/17,90.664696
8/2/17,91.491432
8/3/17,90.691643
8/4/17,91.680145
8/7/17,90.898346
8/8/17,89.891846
8/9/17,90.556831
8/10/17,90.50293
8/11/17,90.628738
8/14/17,91.994682
8/15/17,92.614746
8/16/17,93.270767
8/17/17,93.585281
8/18/17,93.567314
8/21/17,94.205345
8/22/17,95.023132
8/23/17,95.346634
8/24/17,95.921776
8/25/17,96.146431
8/28/17,96.200363
8/29/17,96.173401
8/30/17,96.398056
8/31/17,97.449478
9/1/17,96.164413
9/5/17,96.182388
9/6/17,95.26577
9/7/17,96.146431
9/8/17,95.697113
9/11/17,96.092514
9/12/17,95.44548
9/13/17,94.313202
9/14/17,95.047752
9/15/17,95.65535
9/18/17,94.757553
9/19/17,92.644577
9/20/17,92.354378
9/21/17,92.136742
9/22/17,91.229866
9/25/17,90.80365
9/26/17,90.295815
9/27/17,90.676689
9/28/17,91.175461
9/29/17,90.667633
10/2/17,90.404648
10/3/17,90.36837
10/4/17,92.399727
10/5/17,92.109528
10/6/17,92.064171
10/9/17,92.608315
10/10/17,92.12767
10/11/17,92.689911
10/12/17,93.497017
10/13/17,92.952911
10/16/17,92.363449
10/17/17,91.937225
10/18/17,91.556358
10/19/17,93.605843
10/20/17,95.210968
10/23/17,94.267853
10/24/17,94.367599
10/25/17,94.422012
10/26/17,93.569572
10/27/17,93.578644
10/30/17,96.226662
10/31/17,97.106308
11/1/17,95.347015
11/2/17,96.462448
11/3/17,96.589409
11/6/17,101.395752
11/7/17,101.35041
11/8/17,103.408974
11/9/17,102.928345
11/10/17,102.728828
11/13/17,102.384216
11/14/17,102.62001
11/15/17,102.066833
11/16/17,100.770012
11/17/17,99.772469
11/20/17,100.189636
11/21/17,101.667809
11/22/17,101.422966
11/24/17,102.221001
11/27/17,102.737907
11/28/17,102.946472
11/29/17,102.347954
11/30/17,102.474915
12/1/17,102.066833
12/4/17,99.4188
12/5/17,98.675186
12/6/17,99.010719
12/7/17,99.491364
12/8/17,99.300919
12/11/17,100.579582
12/12/17,100.561447
12/13/17,100.99675
12/14/17,101.262222
12/15/17,101.298843
12/18/17,100.365044
12/19/17,99.376312
12/20/17,98.772095
12/21/17,99.037582
12/22/17,99.376312
12/26/17,99.760826
12/27/17,100.181953
12/28/17,100.538986
12/29/17,101.628403
1/2/18,99.724205
1/3/18,99.303078
1/4/18,98.149551
1/5/18,98.900276
1/8/18,99.193222
1/9/18,98.579834
1/10/18,96.053093
1/11/18,94.927048
1/12/18,94.817184
1/16/18,96.419296
1/17/18,97.069275
1/18/18,97.142525
1/19/18,98.277733
1/22/18,99.147446
1/23/18,101.005898
1/24/18,100.328415
1/25/18,99.431236
1/26/18,101.280533
1/29/18,100.548141
1/30/18,100.731239
1/31/18,103.239677
2/1/18,103.514336
2/2/18,102.626305
2/5/18,101.170677
2/6/18,99.376312
2/7/18,99.559425
2/8/18,95.036896
2/9/18,95.082672
2/12/18,96.227036
2/13/18,97.371399
2/14/18,96.45591
2/15/18,98.543228
2/16/18,99.898155
2/20/18,99.394638
2/21/18,97.765068
2/22/18,99.29393
2/23/18,101.106598
2/26/18,102.11364
2/27/18,101.033363
2/28/18,100.758713
3/1/18,97.105911
3/2/18,95.723518
3/5/18,98.61647
3/6/18,98.625633
3/7/18,98.506592
3/8/18,100.9235
3/9/18,101.610107
3/12/18,101.976295
3/13/18,102.223495
3/14/18,102.608002
3/15/18,101.295708
3/16/18,100.805901
3/19/18,99.983406
3/20/18,100.611832
3/21/18,99.428925
3/22/18,100.685768
3/23/18,101.341927
3/26/18,102.885246
3/27/18,102.275299
3/28/18,102.469368
3/29/18,101.295708
4/2/18,100.54715
4/3/18,99.24411
4/4/18,100.648811
4/5/18,101.471306
4/6/18,99.817062
4/9/18,100.602592
4/10/18,95.778542
4/11/18,96.906013
4/12/18,95.981865
4/13/18,95.889435
4/16/18,96.416206
4/17/18,98.088928
4/18/18,98.504776
4/19/18,94.854408
4/20/18,94.83593
4/23/18,96.989174
4/24/18,97.358849
4/25/18,97.220222
4/26/18,97.1278
4/27/18,93.625282
4/30/18,93.218666
5/1/18,93.209435
5/2/18,93.17247
5/3/18,93.865562
5/4/18,95.473587
5/7/18,94.780464
5/8/18,94.9468
5/9/18,95.91716
5/10/18,96.961456
5/11/18,95.750816
5/14/18,95.455109
5/15/18,95.445862
5/16/18,95.177849
5/17/18,94.179787
5/18/18,94.47551
5/21/18,94.355362
5/22/18,94.004196
5/23/18,94.410835
5/24/18,94.124321
5/25/18,94.9468
5/29/18,95.612213
5/30/18,96.12973
5/31/18,96.249878
6/1/18,95.926414
6/4/18,96.425453
6/5/18,95.325722
6/6/18,95.085442
6/7/18,94.706535
6/8/18,95.224068
6/11/18,95.492073
6/12/18,96.73967
6/13/18,93.403496
6/14/18,94.477425
6/15/18,94.40271
6/18/18,94.281311
6/19/18,95.187149
6/20/18,95.80349
6/21/18,96.102318
6/22/18,96.746666
6/25/18,97.381691
6/26/18,99.324089
6/27/18,99.296082
6/28/18,100.482071
6/29/18,100.687523
7/2/18,101.023689
7/3/18,101.79879
7/5/18,103.65715
7/6/18,103.909271
7/9/18,102.3591
7/10/18,103.2836
7/11/18,103.526405
7/12/18,103.423691
7/13/18,103.713181
7/16/18,103.255592
7/17/18,103.535751
7/18/18,103.134193
7/19/18,103.685165
7/20/18,103.031471
7/23/18,101.555984
7/24/18,100.84626
7/25/18,101.714745
7/26/18,102.30307
7/27/18,101.845482
7/30/18,102.3591
7/31/18,103.498383
8/1/18,104.16143
8/2/18,103.89061
8/3/18,105.048584
8/6/18,103.65715
8/7/18,103.89061
8/8/18,102.685944
8/9/18,104.049362
8/10/18,103.04081
8/13/18,103.302284
8/14/18,103.89061
8/15/18,104.824455
8/16/18,105.235344
8/17/18,106.327957
8/20/18,106.7015
8/21/18,105.384758
8/22/18,104.273491
8/23/18,104.198784
8/24/18,104.992561
8/27/18,104.245468
8/28/18,106.057137
8/29/18,106.430687
8/30/18,106.234589
8/31/18,106.48671
9/4/18,106.122505
9/5/18,106.365311
9/6/18,106.766861
9/7/18,105.543526
9/10/18,105.179321
9/11/18,104.69371
9/12/18,104.796455
9/13/18,106.050194
9/14/18,105.154671
9/17/18,106.238716
9/18/18,105.739105
9/19/18,105.40918
9/20/18,105.955933
9/21/18,105.305481
9/24/18,103.910347
9/25/18,103.401299
9/26/18,102.307808
9/27/18,102.675438
9/28/18,104.947273
10/1/18,104.080017
10/2/18,102.826271
10/3/18,102.600029
10/4/18,102.10984
10/5/18,102.50576
10/8/18,103.948044
10/9/18,104.702179
10/10/18,102.477486
10/11/18,99.244125
10/12/18,98.933037
10/15/18,99.460945
10/16/18,100.771248
10/17/18,100.667557
10/18/18,100.507301
10/19/18,100.79953
10/22/18,99.715454
10/23/18,100.073677
10/24/18,100.658127
10/25/18,101.195457
10/26/18,97.603897
10/29/18,99.969986
10/30/18,103.241028
10/31/18,102.50576
11/1/18,103.052513
11/2/18,103.071358
11/5/18,104.664467
11/6/18,104.834145
11/7/18,105.324341
11/8/18,105.079239
11/9/18,104.513649
11/12/18,103.439003
11/13/18,104.334549
11/14/18,103.976326
11/15/18,104.249695
11/16/18,105.691986
11/19/18,105.833382
11/20/18,103.344734
11/21/18,103.193909
11/23/18,101.77047
11/26/18,102.175819
11/27/18,104.146011
11/28/18,105.691986
11/29/18,106.52153
11/30/18,108.312599
12/3/18,107.181389
12/4/18,108.40686
12/6/18,110.735252
12/7/18,109.123291
12/10/18,109.443794
12/11/18,109.481506
12/12/18,108.859344
12/13/18,109.520958
12/14/18,109.044983
12/17/18,105.57991
12/18/18,105.303841
12/19/18,104.961143
12/20/18,104.713638
12/21/18,101.096252
12/24/18,98.878235
12/26/18,102.457542
12/27/18,102.695511
12/28/18,102.923988
12/31/18,103.40947
1/2/19,100.858269
1/3/19,101.362808
1/4/19,102.876389
1/7/19,103.380905
1/8/19,102.371864
1/9/19,100.591728
1/10/19,101.715019
1/11/19,102.219551
1/14/19,101.305672
1/15/19,102.238594
1/16/19,102.171959
1/17/19,102.448013
1/18/19,102.438499
1/22/19,103.942558
1/23/19,104.970657
1/24/19,106.531845
1/25/19,108.235817
1/28/19,108.883148
1/29/19,109.520958
1/30/19,109.920769
1/31/19,111.434349
2/1/19,111.358185
2/4/19,111.986473
2/5/19,113.49054
2/6/19,111.719925
2/7/19,112.595703
2/8/19,112.681396
2/11/19,112.748032
2/12/19,111.738968
2/13/19,112.748032
2/14/19,113.043129
2/15/19,114.356812
2/19/19,114.375847
2/20/19,113.833237
2/21/19,113.62381
2/22/19,114.109314
2/25/19,112.490997
2/26/19,112.490997
2/27/19,112.633804
2/28/19,113.043129
3/1/19,113.500069
3/4/19,113.766609
3/5/19,113.833237
3/6/19,114.880371
3/7/19,114.9375
3/8/19,115.146927
3/11/19,117.602928
3/12/19,117.898033
3/13/19,119.002289
3/14/19,119.122375
3/15/19,120.102158
3/18/19,119.74675
3/19/19,119.660286
3/20/19,120.803391
3/21/19,121.418175
3/22/19,120.553635
3/25/19,120.3423
3/26/19,120.592064
3/27/19,121.398956
3/28/19,122.215454
3/29/19,122.955101
4/1/19,121.677528
4/2/19,123.310516
4/3/19,123.320137
4/4/19,123.156837
4/5/19,124.011757
4/8/19,123.445
4/9/19,124.712975
4/10/19,125.116432
4/11/19,123.656326
4/12/19,123.790802
4/15/19,122.378754
4/16/19,119.698715
4/17/19,119.276054
4/18/19,117.78714
4/22/19,117.748726
4/23/19,118.565231
4/24/19,118.267441
4/25/19,117.825577
4/26/19,119.122375
4/29/19,118.728516
4/30/19,120.822601
5/1/19,119.545021
5/2/19,119.141579
5/3/19,119.871628
5/6/19,119.852402
5/7/19,118.373116
5/8/19,118.83419
5/9/19,119.141579
5/10/19,120.726547
5/13/19,121.322105
5/14/19,121.888855
5/15/19,122.22506
5/16/19,122.503632
5/17/19,122.234673
5/20/19,118.622849
5/21/19,120.121368
5/22/19,121.639099
5/23/19,122.657326
5/24/19,122.791817
5/28/19,121.1492
5/29/19,120.563248
5/30/19,122.657326
5/31/19,124.88588
6/3/19,126.634155
6/4/19,126.662971
6/5/19,129.266174
6/6/19,129.727249
6/7/19,129.890518
6/10/19,129.40065
6/11/19,130.543747
6/12/19,129.765671
6/13/19,128.39502
6/14/19,129.131195
6/17/19,131.727188
6/18/19,131.775604
6/19/19,132.337433
6/20/19,132.628021
6/21/19,131.523773
6/24/19,130.913513
6/25/19,129.073059
6/26/19,126.370537
6/27/19,126.380211
6/28/19,126.264
7/1/19,126.041191
7/2/19,129.073059
7/3/19,130.303268
7/5/19,130.022354
7/8/19,130.855392
7/9/19,131.078201
7/10/19,131.814362
7/11/19,130.002991
7/12/19,128.365967
7/15/19,129.014954
7/16/19,128.559692
7/17/19,127.494164
7/18/19,122.893066
7/19/19,121.546646
7/22/19,122.457169
7/23/19,123.697052
7/24/19,125.159729
7/25/19,125.411575
7/26/19,126.486771
7/29/19,126.079956
7/30/19,128.520935
7/31/19,129.082748
8/1/19,129.644577
8/2/19,130.991013
8/5/19,128.956833
8/6/19,132.027466
8/7/19,133.916336
8/8/19,136.522049
8/9/19,136.812622
8/12/19,137.064468
8/13/19,137.500351
8/14/19,134.584717
8/15/19,137.945938
8/16/19,138.439957
8/19/19,140.319138
8/20/19,139.980103
8/21/19,140.619431
8/22/19,141.529968
8/23/19,141.752762
8/26/19,142.963547
8/27/19,141.491226
8/28/19,141.859299
8/29/19,141.375
8/30/19,140.619431
9/3/19,142.953888
9/4/19,144.397202
9/5/19,142.459869
9/6/19,141.849609
9/9/19,138.982391
9/10/19,134.952805
9/11/19,134.313507
9/12/19,135.558624
9/13/19,133.244141
9/16/19,134.728561
9/17/19,139.14267
9/18/19,137.257874
9/19/19,137.931702
9/20/19,137.287186
9/23/19,138.127029
9/24/19,139.015717
9/25/19,136.80864
9/26/19,138.673904
9/27/19,134.64064
9/30/19,135.753937
10/1/19,133.585938
10/2/19,133.302734
10/3/19,134.123062
10/4/19,134.689484
10/7/19,134.220718
10/8/19,133.869156
10/9/19,134.035172
10/10/19,134.982452
10/11/19,133.478516
10/14/19,132.941406
10/15/19,131.496063
10/16/19,131.535141
10/17/19,136.310593
10/18/19,140.685669
10/21/19,139.99231
10/22/19,137.990295
10/23/19,137.59967
10/24/19,138.390717
10/25/19,137.697342
10/28/19,136.134796
10/29/19,135.763702
10/30/19,135.988327
10/31/19,135.539093
11/1/19,134.201187
11/4/19,131.349579
11/5/19,128.576096
11/6/19,130.773407
11/7/19,128.820251
11/8/19,127.746017
11/11/19,128.039001
11/12/19,127.599525
11/13/19,128.292892
11/14/19,130.539017
11/15/19,131.52536
11/18/19,132.755859
11/19/19,131.173798
11/20/19,133.683609
11/21/19,132.277344
11/22/19,129.220657
11/25/19,128.312424
11/26/19,131.261703
11/27/19,130.646454
11/29/19,130.529266
12/2/19,127.882729
12/3/19,131.007782
12/4/19,131.37886
12/5/19,131.837875
12/6/19,132.287094
12/9/19,132.697266
12/10/19,130.861298
12/11/19,131.457016
12/12/19,130.067657
12/13/19,130.737686
12/16/19,132.531052
12/17/19,131.200806
12/18/19,135.191528
12/19/19,137.871704
12/20/19,139.921249
12/23/19,138.522049
12/24/19,137.989944
12/26/19,138.541763
12/27/19,139.01474
12/30/19,139.330032
